지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
419,2022-01-08 05:00,-2.2,58.5,2.3,0,992.9,1026.7,40.7,0,0
419,2022-01-08 06:00,-2.8,0,.2,0,992.8,1026.7,47.9,0,0
419,2022-01-08 07:00,-2.1,0,.2,0,992.6,1026.4,38.6,0,0
419,2022-01-08 08:00,-3,225.9,1.5,0,992.6,1026.5,49.7,.01,0
419,2022-01-08 09:00,-2.8,227.6,2.1,0,992.5,1026.4,47.1,.03,.4
419,2022-01-08 10:00,-2.9,200.8,1.5,0,992.6,1026.5,55.4,.54,1
419,2022-01-08 11:00,-1.6,155.1,1.1,0,992,1025.7,53.5,1.23,1.4
419,2022-01-08 12:00,.5,302.7,.9,0,991.3,1024.7,46.8,4.55,2
419,2022-01-08 13:00,1.6,312.3,.7,0,990.4,1023.6,49.3,.98,2.4
419,2022-01-08 14:00,2.4,290.9,.8,0,989.8,1022.9,52.3,6.69,3
419,2022-01-08 15:00,1.6,311.6,1.8,0,989.6,1022.8,64.7,2.91,3.4
419,2022-01-08 16:00,1.8,314.3,1.7,0,989.4,1022.5,69,9.36,4
419,2022-01-08 17:00,1.8,320.8,2.1,0,989.2,1022.3,75.3,2.82,4.4
419,2022-01-08 18:00,1.8,324.9,3,0,989.4,1022.5,76.9,9.71,4
419,2022-01-08 19:00,1.9,320.5,3.5,0,989.5,1022.6,78,2.82,4.4
419,2022-01-08 20:00,1.7,304.5,2.7,0,989.5,1022.7,82.8,9.71,4
419,2022-01-08 21:00,1.9,297.9,2.5,0,989.3,1022.4,82.1,2.82,4.4
419,2022-01-08 22:00,2.1,302.1,2.6,0,989.2,1022.3,81,9.71,4
419,2022-01-08 23:00,2.2,300.7,3.2,0,988.9,1022,80.6,2.82,4.4
419,2022-01-09 00:00,2.3,308.7,3.1,0,988.5,1021.5,81.3,9.71,4
419,2022-01-09 01:00,2.2,303.4,3,0,988.2,1021.3,84.3,0,0
419,2022-01-09 02:00,1.6,336.5,2.5,0,988.3,1021.4,87.3,0,0
419,2022-01-09 03:00,1.2,16.5,2.1,0,988.5,1021.7,82.7,0,0
419,2022-01-09 04:00,-.1,335,3.1,0,988.4,1021.8,90.6,0,0
419,2022-01-09 05:00,-1,26.1,1.8,0,988.5,1022,93,0,0
419,2022-01-09 06:00,-1.3,331.6,2.5,0,988.6,1022.1,93.7,0,0
419,2022-01-09 07:00,-2.1,331.8,2.1,0,988.9,1022.5,94.6,0,0
419,2022-01-09 08:00,-2.1,325.7,1.3,0,989.3,1023,95.2,0,0
419,2022-01-09 09:00,-2,306,1.1,0,989.4,1023,94,.09,0
419,2022-01-09 10:00,-1.1,301.7,.5,0,989.8,1023.3,90.8,.66,0
419,2022-01-09 11:00,.4,34.3,.6,0,990,1023.4,81.7,1.08,.5
419,2022-01-09 12:00,.6,294.1,1,0,989.7,1023,72.3,1.78,.9
419,2022-01-09 13:00,2.3,2.9,1.3,0,989,1022.1,65,2.47,1.5
419,2022-01-09 14:00,3,312.5,1.1,0,988.7,1021.7,58.6,2.8,1.7
419,2022-01-09 15:00,2.5,52.4,1.2,0,988.7,1021.7,56.8,3.66,2.3
419,2022-01-09 16:00,3,344.8,1,0,988.7,1021.7,51.6,3.62,2.2
419,2022-01-09 17:00,1.8,5.1,2,0,988.8,1021.9,50.8,4.39,2.3
419,2022-01-09 18:00,.9,10.9,2.9,0,989.1,1022.4,51.1,3.85,2.2
419,2022-01-09 19:00,.4,355.7,3,0,989.5,1022.9,56.7,4.39,2.3
419,2022-01-09 20:00,.2,22.3,2.6,0,989.9,1023.3,57.1,-4.39,-2.3
419,2022-01-09 21:00,-.1,337.4,2,0,990,1023.5,61.2,4.39,2.3
419,2022-01-09 22:00,-.6,340.8,1.7,0,989.9,1023.4,61.7,-4.39,-2.3
419,2022-01-09 23:00,-.4,37.1,.5,0,989.7,1023.2,60.6,4.39,2.3
419,2022-01-10 00:00,-1,111.6,.9,0,989.7,1023.2,64.9,-4.39,-2.3
419,2022-01-10 01:00,-.9,163.5,.7,0,989.5,1023,64.9,0,0
419,2022-01-10 02:00,-1.5,173.9,.8,0,989.4,1023,71.4,0,0
419,2022-01-10 03:00,-1.1,290.9,.5,0,989.8,1023.3,71.1,0,0
419,2022-01-10 04:00,-2,332.7,1.5,0,989.8,1023.5,74.4,0,0
419,2022-01-10 05:00,-2.4,186.7,2.7,0,989.1,1022.8,78.5,0,0
419,2022-01-10 06:00,-2.4,184.8,2.7,0,989.3,1023,76.8,0,0
419,2022-01-10 07:00,-2,182.9,2.7,0,989.6,1023.3,72.2,0,0
419,2022-01-10 08:00,-1.9,173.4,2.4,0,989.3,1022.9,71.2,.01,0
419,2022-01-10 09:00,-2.1,176.3,1.8,0,989.6,1023.3,72.7,.23,0
419,2022-01-10 10:00,-1.1,168.2,.7,0,989.9,1023.4,70.8,.28,1.3
419,2022-01-10 11:00,-.1,174.2,.7,0,989.1,1022.5,68.7,.86,.2
419,2022-01-10 12:00,1.5,324.6,.9,0,988.1,1021.3,54.7,3.71,2.3
419,2022-01-10 13:00,2.2,324.9,1.9,0,987.4,1020.4,49.7,2.79,1.2
419,2022-01-10 14:00,2.9,319.4,1.7,0,986.8,1019.7,45.7,5.53,3.3
419,2022-01-10 15:00,2.5,319.1,2.6,0,986.6,1019.6,36.9,4.28,1.9
419,2022-01-10 16:00,1.8,313.2,2.1,0,986.5,1019.6,47.4,6.48,3.3
419,2022-01-10 17:00,1,316.8,2,0,985.9,1019,50.6,4.54,2
419,2022-01-10 18:00,.6,287.9,2.3,0,985.7,1018.9,57.3,6.48,3.3
419,2022-01-10 19:00,.4,286.4,2.2,0,986,1019.2,53.3,4.54,2
419,2022-01-10 20:00,0,320.6,1.7,0,985.4,1018.7,58.8,6.48,3.3
419,2022-01-10 21:00,-.3,315.2,1.9,0,984.8,1018.1,58.6,4.54,2
419,2022-01-10 22:00,-.7,328.1,2.3,0,984.6,1017.9,68.2,6.48,3.3
419,2022-01-10 23:00,-1.5,314.1,1.7,0,984.3,1017.7,87.2,4.54,2
419,2022-01-11 00:00,-1.5,324.1,3,.5,983.6,1017,95.5,5.44,3.3
419,2022-01-11 01:00,-3.7,42.6,6.2,.5,983.6,1017.3,94.6,0,0
419,2022-01-11 02:00,-4.5,358.6,5.2,0,983.6,1017.4,76.8,0,0
419,2022-01-11 03:00,-6.3,279.9,6.4,0,983.6,1017.6,71.7,0,0
419,2022-01-11 04:00,-7.9,305.7,6.2,0,983.2,1017.4,68.9,0,0
419,2022-01-11 05:00,-9,59.7,4.3,0,983.5,1017.9,69.7,0,0
419,2022-01-11 06:00,-9.7,34.2,5.5,0,984.1,1018.6,66.7,0,0
419,2022-01-11 07:00,-10.5,12.4,6.6,0,984.8,1019.4,61.1,0,0
419,2022-01-11 08:00,-11,349.9,4.7,0,985.1,1019.8,61.6,0,0
419,2022-01-11 09:00,-10.7,281.4,2.8,0,985.8,1020.5,59.5,.03,.4
419,2022-01-11 10:00,-10.6,300.3,4.9,0,986.5,1021.2,55.4,.45,1
419,2022-01-11 11:00,-9.7,285.4,4.2,0,986.7,1021.3,51.1,1.47,1.4
419,2022-01-11 12:00,-8.9,325.2,4.2,0,986.5,1021,48.2,1.51,2
419,2022-01-11 13:00,-7.9,302.7,4.9,0,986,1020.3,45.5,3.33,2.4
419,2022-01-11 14:00,-7.3,291.8,4.5,0,985.9,1020.1,43,3.66,3
419,2022-01-11 15:00,-6.6,318.5,3.5,0,986.1,1020.2,39.5,5.34,3.4
419,2022-01-11 16:00,-6.9,291,5.1,0,986.5,1020.7,39.4,5.31,4
419,2022-01-11 17:00,-7.5,279.6,4.4,0,987.2,1021.5,38.9,6.44,4.4
419,2022-01-11 18:00,-8.6,274.9,5.8,0,988,1022.5,47,5.73,4
419,2022-01-11 19:00,-9.4,316.5,4.5,0,988.9,1023.5,49.6,6.45,4.4
419,2022-01-11 20:00,-10.3,38.2,6.5,0,989.4,1024.2,52.6,5.73,4
419,2022-01-11 21:00,-10.9,69.4,4.3,0,989.9,1024.7,53.9,6.45,4.4
419,2022-01-11 22:00,-11.3,52.9,4.3,0,990.3,1025.2,54.5,5.73,4
419,2022-01-11 23:00,-11.5,51.1,3.7,0,990.2,1025.1,53.7,6.45,4.4
419,2022-01-12 00:00,-11.6,73,3.3,0,990.1,1025,53.6,5.73,4
419,2022-01-12 01:00,-11.8,337.6,3.1,0,989.9,1024.9,56.5,0,0
419,2022-01-12 02:00,-11.9,311.7,2.9,0,989.9,1024.9,58.9,0,0
419,2022-01-12 03:00,-11.9,326.1,2.1,0,990,1025,59.6,0,0
419,2022-01-12 04:00,-11.5,40.7,3.3,0,989.8,1024.7,54,0,0
419,2022-01-12 05:00,-11.6,63.4,3.8,0,989.4,1024.3,52.4,0,0
419,2022-01-12 06:00,-12,11.7,3.2,0,989.4,1024.4,55.1,0,0
419,2022-01-12 07:00,-12,26.1,3.9,0,989.2,1024.2,54.2,0,0
419,2022-01-12 08:00,-12,350.8,4.1,0,989.6,1024.6,54.8,0,0
419,2022-01-12 09:00,-11.5,63.1,3.3,0,989.9,1024.8,50.4,.33,.4
419,2022-01-12 10:00,-10.8,57.3,3.5,0,989.9,1024.7,46.7,1.06,1
419,2022-01-12 11:00,-10.1,39.1,3.9,0,989.8,1024.6,46.3,-1.06,-1
419,2022-01-12 12:00,-8.2,335.2,3.4,0,988.9,1023.4,40.6,1.06,1
419,2022-01-12 13:00,-6.4,305.2,2.4,0,988.2,1022.4,39.6,-1.06,-1
419,2022-01-12 14:00,-6.2,27.1,3.8,0,987.9,1022,34,1.06,1
419,2022-01-12 15:00,-6.3,21.8,3.8,0,987.7,1021.8,33.5,-1.06,-1
419,2022-01-12 16:00,-5.8,245.2,3.9,0,987.7,1021.8,34.1,1.06,1
419,2022-01-12 17:00,-6.7,301.4,3.2,0,987.8,1022,38.2,-1.06,-1
419,2022-01-12 18:00,-6.9,250.3,3.4,0,988.1,1022.3,40.9,1.06,1
419,2022-01-12 19:00,-6.9,330.1,3.7,0,988.7,1023,45.4,-1.06,-1
419,2022-01-12 20:00,-7.2,24.3,3.6,0,988.3,1022.6,41.1,1.06,1
419,2022-01-12 21:00,-7.3,17.2,3.8,0,988,1022.3,39,-1.06,-1
419,2022-01-12 22:00,-7.6,312.4,3,0,987.6,1021.9,42.6,14.2,9.5
419,2022-01-12 23:00,-7.9,28.1,2.8,0,987.5,1021.9,43.1,-4.14,-1.3
419,2022-01-13 00:00,-8.1,354,3.4,0,987.1,1021.5,43.4,12.91,9.5
419,2022-01-13 01:00,-8.1,16.3,2.2,0,986.8,1021.2,43,0,0
419,2022-01-13 02:00,-7.9,60.3,2.7,0,986.4,1020.7,40.4,0,0
419,2022-01-13 03:00,-8,26.1,2.4,0,986.1,1020.4,40.8,0,0
419,2022-01-13 04:00,-8.1,3.4,2.2,0,985.3,1019.6,41.7,0,0
419,2022-01-13 05:00,-8.3,11.2,2.5,0,985.1,1019.4,47.6,0,0
419,2022-01-13 06:00,-8.3,17.3,3.4,0,985.5,1019.9,50.1,0,0
419,2022-01-13 07:00,-8.4,52.6,6,0,986,1020.4,50.2,0,0
419,2022-01-13 08:00,-8.7,305.1,5.7,0,986.4,1020.8,50.2,0,0
419,2022-01-13 09:00,-8.2,282.6,3.6,0,987.1,1021.5,47.4,.09,.2
419,2022-01-13 10:00,-8,35.1,6.8,0,987.4,1021.8,46.4,.6,.9
419,2022-01-13 11:00,-7.6,345.3,6.8,0,987.6,1021.9,43.9,.96,1.2
419,2022-01-13 12:00,-6,305.2,4.8,0,987.2,1021.3,40.7,2.05,1.9
419,2022-01-13 13:00,-5.9,295.4,5.3,0,986.8,1020.9,36.3,3.01,2.2
419,2022-01-13 14:00,-6.2,245.5,6.7,0,986.7,1020.8,31.9,4.24,2.9
